model,fold,epoch,train_loss,val_loss,val_acc,lr,elapsed
densenet121,1,0,1.1511024441330218,1.020131970921608,0.5034246575342466,0.001, 0 hr 02 min
densenet121,1,1,0.9420340139466805,0.9370183091457576,0.5410958904109588,0.001, 0 hr 04 min
densenet121,1,2,0.8681974566545609,0.8249201880742426,0.6472602739726027,0.001, 0 hr 06 min
densenet121,1,3,0.7876294170326429,0.7550281392384882,0.6746575342465753,0.001, 0 hr 08 min
densenet121,1,4,0.68549148054082,0.6973969372984481,0.6883561643835616,0.001, 0 hr 10 min
densenet121,1,5,0.6348917608097387,0.662946638587403,0.6917808219178082,0.001, 0 hr 12 min
densenet121,1,6,0.5839913601527398,0.6682949554022044,0.7123287671232876,0.001, 0 hr 14 min
densenet121,1,7,0.5693623550204249,0.5845240968955706,0.7465753424657534,0.001, 0 hr 16 min
densenet121,1,8,0.5219014531041419,0.5769823438500705,0.7294520547945205,0.001, 0 hr 18 min
densenet121,1,9,0.5063803945999801,0.5817711222661685,0.7157534246575342,0.001, 0 hr 20 min
densenet121,1,10,0.48012908392709724,0.5202200233119808,0.7534246575342465,0.001, 0 hr 21 min
densenet121,1,11,0.4303801129815916,0.5256931996100569,0.7363013698630136,0.001, 0 hr 23 min
densenet121,1,12,0.45741673604357397,0.4889933844543483,0.773972602739726,0.001, 0 hr 25 min
densenet121,1,13,0.42743860736425343,0.51019206622692,0.7534246575342465,0.001, 0 hr 27 min
densenet121,1,14,0.4421578870182897,0.5200586267938353,0.7636986301369862,0.001, 0 hr 29 min
densenet121,1,15,0.5013473945370048,0.5007057316499214,0.7671232876712328,0.001, 0 hr 31 min
densenet121,1,16,0.3761496997186554,0.4870709129800535,0.7773972602739726,0.001, 0 hr 33 min
densenet121,1,17,0.38628113530736113,0.47413021652665854,0.7773972602739726,0.001, 0 hr 35 min
densenet121,1,18,0.34907482629681863,0.5762300748531133,0.7431506849315068,0.001, 0 hr 37 min
densenet121,1,19,0.3294777692899172,0.48878679720506274,0.7705479452054794,0.001, 0 hr 39 min
densenet121,1,20,0.3366732741374315,0.4927981081482482,0.7945205479452054,0.001, 0 hr 41 min
densenet121,1,21,0.32643284218249913,0.46732195538200744,0.8013698630136986,0.001, 0 hr 43 min
densenet121,1,22,0.30657226149104694,0.49177162910569205,0.7842465753424657,0.001, 0 hr 45 min
densenet121,1,23,0.30815317108907414,0.49189758055830657,0.7773972602739726,0.001, 0 hr 47 min
densenet121,1,24,0.2758173945635685,0.5766323831391661,0.7568493150684931,0.001, 0 hr 49 min
densenet121,1,25,0.2735679663429956,0.545952183232732,0.7773972602739726,0.001, 0 hr 51 min
densenet121,1,26,0.26534148700247506,0.5314443719713655,0.7773972602739726,0.001, 0 hr 53 min
densenet121,1,27,0.25681516361850526,0.5177054658328017,0.7636986301369862,0.001, 0 hr 55 min
densenet121,1,28,0.2233713592582506,0.47534608248978444,0.8047945205479452,0.001, 0 hr 57 min
densenet121,1,29,0.2277845779329922,0.5737970383608177,0.7534246575342465,0.001, 0 hr 59 min
densenet121,1,30,0.2336816319324428,0.4807714819908142,0.8013698630136986,0.0005, 1 hr 01 min
densenet121,1,31,0.22966191685506715,0.5189495750077783,0.8013698630136986,0.0005, 1 hr 03 min
densenet121,1,32,0.1958029599660456,0.5545944712341648,0.7773972602739726,0.0005, 1 hr 05 min
densenet121,1,33,0.20638309016248188,0.5486620510481808,0.7773972602739726,0.0005, 1 hr 07 min
densenet121,1,34,0.22516387635801996,0.4928407403704238,0.8047945205479452,0.0005, 1 hr 09 min
densenet121,1,35,0.17972496075179956,0.48517159729787745,0.7945205479452054,0.0005, 1 hr 11 min
densenet121,1,36,0.17373590417558032,0.5124571888822399,0.7842465753424657,0.0005, 1 hr 13 min
densenet121,1,37,0.1713978509150861,0.5423939624061324,0.7842465753424657,0.0005, 1 hr 15 min
densenet121,1,38,0.169730613572531,0.5277042599165276,0.7842465753424657,0.0005, 1 hr 17 min
densenet121,1,39,0.21559422071143794,0.5405234057609349,0.773972602739726,0.0005, 1 hr 19 min
densenet121,1,40,0.17856223564035392,0.5161853846009463,0.8116438356164383,0.0005, 1 hr 21 min
densenet121,1,41,0.16821990310506246,0.5139114510727255,0.7808219178082192,0.0005, 1 hr 23 min
densenet121,1,42,0.1703092497753483,0.5368327653571351,0.7910958904109588,0.0005, 1 hr 25 min
densenet121,1,43,0.19053207545065573,0.5156532020805633,0.8116438356164383,0.0005, 1 hr 27 min
densenet121,1,44,0.1558709354551565,0.4968365910526824,0.7842465753424657,0.0005, 1 hr 29 min
densenet121,1,45,0.16194714376854794,0.5027252443849224,0.7945205479452054,0.0005, 1 hr 31 min
densenet121,1,46,0.19541813558519142,0.549411866252553,0.7773972602739726,0.0005, 1 hr 32 min
densenet121,1,47,0.15058133481909788,0.5160905198283392,0.797945205479452,0.0005, 1 hr 34 min
densenet121,1,48,0.15564910972834656,0.49778604191051773,0.8116438356164383,0.0005, 1 hr 36 min
densenet121,1,49,0.14034599113106216,0.5275290018483384,0.7910958904109588,0.0005, 1 hr 38 min
densenet121,1,50,0.13814028477528065,0.5016866169155461,0.7910958904109588,0.0005, 1 hr 40 min
densenet121,1,51,0.13695426677301717,0.4983529294394467,0.797945205479452,0.0005, 1 hr 42 min
densenet121,1,52,0.13396957455274885,0.5322274154383843,0.7945205479452054,0.0005, 1 hr 44 min
densenet121,1,53,0.13111151326367784,0.4998420448335883,0.8082191780821917,0.0005, 1 hr 46 min
densenet121,1,54,0.15380277513434448,0.5248329429185554,0.8116438356164383,0.0005, 1 hr 48 min
densenet121,1,55,0.12303318711309474,0.52854305893591,0.8013698630136986,0.0005, 1 hr 50 min
densenet121,1,56,0.1429810527120537,0.5172005620823331,0.8013698630136986,0.0005, 1 hr 52 min
densenet121,1,57,0.14923701285036847,0.5283951143900009,0.8047945205479452,0.0005, 1 hr 54 min
densenet121,1,58,0.13621196805663374,0.511075785715286,0.8082191780821917,0.0005, 1 hr 56 min
densenet121,1,59,0.12312907165979622,0.5067565181892212,0.8116438356164383,0.0005, 1 hr 58 min
densenet121,1,60,0.11766766311816647,0.5406598420175788,0.8013698630136986,0.00025, 2 hr 00 min
densenet121,1,61,0.12968639122729905,0.5455943113320494,0.797945205479452,0.00025, 2 hr 02 min
densenet121,1,62,0.131208509558516,0.5366664782982983,0.8013698630136986,0.00025, 2 hr 04 min
densenet121,1,63,0.13000709832737886,0.5284930892186622,0.8047945205479452,0.00025, 2 hr 06 min
