model,fold,epoch,train_loss,val_loss,val_acc,lr,elapsed
efficientnet_v2_s,1,0,1.2105499998182698,1.1795853515193886,0.42123287671232873,0.001, 0 hr 01 min
efficientnet_v2_s,1,1,1.110120595064286,18.964767688757753,0.48972602739726023,0.001, 0 hr 03 min
efficientnet_v2_s,1,2,1.0657672393987108,1.029178649595339,0.5273972602739726,0.001, 0 hr 05 min
efficientnet_v2_s,1,3,1.0298321792496121,0.9821442153355847,0.547945205479452,0.001, 0 hr 07 min
efficientnet_v2_s,1,4,0.9862419122278434,0.9556623280864872,0.5821917808219178,0.001, 0 hr 09 min
efficientnet_v2_s,1,5,0.9307244211819039,0.9207469984276654,0.5753424657534246,0.001, 0 hr 10 min
efficientnet_v2_s,1,6,0.9104972026378811,0.886708820519382,0.5616438356164384,0.001, 0 hr 12 min
efficientnet_v2_s,1,7,0.8549912959209327,0.8340182467682721,0.5924657534246575,0.001, 0 hr 14 min
efficientnet_v2_s,1,8,0.8099048328501984,0.7886547397260797,0.6472602739726027,0.001, 0 hr 16 min
efficientnet_v2_s,1,9,0.7819169020959748,0.7616788724513903,0.6643835616438356,0.001, 0 hr 18 min
efficientnet_v2_s,1,10,0.7356362787950704,0.7268489713538183,0.6712328767123288,0.001, 0 hr 20 min
efficientnet_v2_s,1,11,0.6996289442025541,0.6896526670619233,0.6986301369863013,0.001, 0 hr 22 min
efficientnet_v2_s,1,12,0.6718043696471039,0.6642074703353725,0.7054794520547945,0.001, 0 hr 23 min
efficientnet_v2_s,1,13,0.63899445543985,0.6417849276163806,0.7191780821917808,0.001, 0 hr 25 min
efficientnet_v2_s,1,14,0.6161838972005721,0.6159346887510116,0.7294520547945205,0.001, 0 hr 27 min
efficientnet_v2_s,1,15,0.5673277814245019,0.6053719044956443,0.7294520547945205,0.001, 0 hr 29 min
efficientnet_v2_s,1,16,0.5847708099645607,0.5881691393378663,0.732876712328767,0.001, 0 hr 31 min
efficientnet_v2_s,1,17,0.5582972845550259,0.6134733688341428,0.7226027397260274,0.001, 0 hr 32 min
efficientnet_v2_s,1,18,0.5163298157407491,0.5784762197569625,0.732876712328767,0.001, 0 hr 34 min
efficientnet_v2_s,1,19,0.5154383695176743,151.3454644559589,0.7431506849315068,0.001, 0 hr 36 min
efficientnet_v2_s,1,20,0.5367319283567273,0.5630868748851019,0.7465753424657534,0.001, 0 hr 38 min
efficientnet_v2_s,1,21,0.5147112607955933,0.5768059651329093,0.7397260273972602,0.001, 0 hr 40 min
efficientnet_v2_s,1,22,0.49422327732835203,0.5727929483129554,0.7534246575342465,0.001, 0 hr 41 min
efficientnet_v2_s,1,23,0.49291340181755916,0.5618281554277629,0.75,0.001, 0 hr 43 min
efficientnet_v2_s,1,24,0.47604333039517055,0.5223568167588483,0.773972602739726,0.001, 0 hr 45 min
efficientnet_v2_s,1,25,0.4419142103502167,0.5521400515755562,0.7568493150684931,0.001, 0 hr 47 min
efficientnet_v2_s,1,26,0.44196946851173696,0.5539788132252759,0.7602739726027397,0.001, 0 hr 49 min
efficientnet_v2_s,1,27,0.42049031879257237,0.5361630810450201,0.7636986301369862,0.001, 0 hr 50 min
efficientnet_v2_s,1,28,0.4001685664889127,0.5574752602675189,0.7534246575342465,0.001, 0 hr 52 min
efficientnet_v2_s,1,29,0.4269382934713568,0.5359975852786678,0.7534246575342465,0.001, 0 hr 54 min
efficientnet_v2_s,1,30,0.394591932721404,0.5255714922326885,0.7602739726027397,0.0005, 0 hr 56 min
efficientnet_v2_s,1,31,0.37969274297036837,0.5442354002431647,0.7568493150684931,0.0005, 0 hr 58 min
efficientnet_v2_s,1,32,0.3886908599235469,0.47627202043794603,0.7876712328767123,0.0005, 0 hr 59 min
efficientnet_v2_s,1,33,0.3808975705773022,0.507404063866563,0.7773972602739726,0.0005, 1 hr 01 min
efficientnet_v2_s,1,34,0.3641806268896668,0.5176667203641918,0.75,0.0005, 1 hr 03 min
efficientnet_v2_s,1,35,0.3721535575236374,0.4975576068032278,0.7808219178082192,0.0005, 1 hr 05 min
efficientnet_v2_s,1,36,0.35758670097768563,0.5125146071388297,0.7808219178082192,0.0005, 1 hr 06 min
efficientnet_v2_s,1,37,0.37175233568756366,0.5348121110502988,0.75,0.0005, 1 hr 08 min
efficientnet_v2_s,1,38,0.34133993274664165,0.5321602676420996,0.75,0.0005, 1 hr 10 min
efficientnet_v2_s,1,39,0.3806644134767066,0.5406338662317355,0.7534246575342465,0.0005, 1 hr 12 min
efficientnet_v2_s,1,40,0.3722599620599092,0.5652376814451936,0.7363013698630136,0.0005, 1 hr 14 min
efficientnet_v2_s,1,41,0.35208032218171803,0.5038729938742232,0.7910958904109588,0.0005, 1 hr 15 min
efficientnet_v2_s,1,42,0.34226640966828803,0.5250434169214065,0.7636986301369862,0.0005, 1 hr 17 min
efficientnet_v2_s,1,43,0.37228267850282365,0.5305218304673286,0.773972602739726,0.0005, 1 hr 19 min
efficientnet_v2_s,1,44,0.38120230226557655,0.5264254536938994,0.7876712328767123,0.0005, 1 hr 21 min
efficientnet_v2_s,1,45,0.32537051040215553,0.566731173800279,0.75,0.0005, 1 hr 23 min
efficientnet_v2_s,1,46,0.33998722056718345,0.49737536274407007,0.7773972602739726,0.0005, 1 hr 24 min
