model,fold,epoch,train_loss,val_loss,val_acc,precision,recall,f1_score,lr,elapsed
efficientnet_v2_s,0,0,1.2247096006450735,1.1599451401462293,0.4657534246575342,0.3102713178294574,0.31206447401692416,0.28992783469972255,0.001, 0 hr 02 min
efficientnet_v2_s,0,1,1.1045397571228093,1.0906680781547338,0.46232876712328763,nan,0.35230780991808436,0.31023400106004123,0.001, 0 hr 03 min
efficientnet_v2_s,0,2,1.0481632372852048,1.0666745084605804,0.5445205479452054,0.44847997105446236,0.47732059188083187,0.43212334340850966,0.001, 0 hr 05 min
efficientnet_v2_s,0,3,1.0047927507515118,1.0163743789881876,0.5582191780821918,0.48627008032128516,0.4796904412807249,0.4400964095173058,0.001, 0 hr 07 min
efficientnet_v2_s,0,4,0.9752686481107458,5.081645317273598,0.5273972602739726,0.4291795656992795,0.4781850282624306,0.4350589458800108,0.001, 0 hr 09 min
efficientnet_v2_s,0,5,0.9412071976027263,0.9738086249730359,0.5342465753424657,0.5121063122125764,0.49206231945988077,0.43721316317056735,0.001, 0 hr 11 min
efficientnet_v2_s,0,6,0.9014757065813941,0.9267122280107786,0.5856164383561644,0.5248842173935511,0.5348220685446433,0.4872494174225933,0.001, 0 hr 13 min
efficientnet_v2_s,0,7,0.8503716500020334,0.8821988260909303,0.613013698630137,0.5777853518139817,0.5544779911753002,0.5149761253826868,0.001, 0 hr 15 min
efficientnet_v2_s,0,8,0.8215637146659164,2.029010633083239,0.6027397260273972,0.5497799779977999,0.5491123028964173,0.5240087795286418,0.001, 0 hr 17 min
efficientnet_v2_s,0,9,0.7768633554933408,0.8321984728721723,0.6232876712328766,0.5484240334592447,0.5658876693344623,0.5326508988380655,0.001, 0 hr 19 min
efficientnet_v2_s,0,10,0.7466563178234346,1.6985019143313578,0.6404109589041096,0.5822600098776725,0.5862102958750768,0.5523704214803413,0.001, 0 hr 21 min
efficientnet_v2_s,0,11,0.7059885098698825,0.7392087954364411,0.6883561643835616,0.6357282124857447,0.639566414588393,0.6232424242424243,0.001, 0 hr 23 min
efficientnet_v2_s,0,12,0.6713526110792365,24.822302893416524,0.6746575342465753,0.6006580714477572,0.6031432520710864,0.5817093226669894,0.001, 0 hr 25 min
efficientnet_v2_s,0,13,0.6371675730774843,1.5047745798548606,0.6952054794520548,0.6540334133318451,0.655290025593328,0.6383090163334945,0.001, 0 hr 27 min
efficientnet_v2_s,0,14,0.6373359269850244,2.052756712044755,0.726027397260274,0.6847645970188698,0.6652669396534545,0.6474579379343552,0.001, 0 hr 29 min
efficientnet_v2_s,0,15,0.6007455500921978,16.79599738651759,0.7123287671232876,0.6685215643274853,0.6665085868654022,0.6542872725226265,0.001, 0 hr 31 min
efficientnet_v2_s,0,16,0.612536438391444,0.6449125698984486,0.708904109589041,0.659553436857812,0.6735746028852443,0.6569940476190477,0.001, 0 hr 33 min
efficientnet_v2_s,0,17,0.6023520288549268,0.6154551403979732,0.7431506849315068,0.7302630959110608,0.7058824634411364,0.7070975428738793,0.001, 0 hr 35 min
efficientnet_v2_s,0,18,0.558475097208064,0.5890688524670797,0.7636986301369862,0.7361883691529709,0.7203644272341237,0.7085893683808866,0.001, 0 hr 36 min
efficientnet_v2_s,0,19,0.5464257785179073,0.5844666116858181,0.7568493150684931,0.7256711625747885,0.7033459176452831,0.6982342252766973,0.001, 0 hr 38 min
efficientnet_v2_s,0,20,0.5297018870263652,0.5909127135799356,0.7431506849315068,0.6974979822437449,0.7013652034627114,0.685737968114836,0.001, 0 hr 40 min
efficientnet_v2_s,0,21,0.5411141157150269,0.5856663692895681,0.7534246575342465,0.7233254652435687,0.7041294968823445,0.6953068697200271,0.001, 0 hr 42 min
