model,fold,epoch,train_loss,val_loss,val_acc,lr,elapsed
resnet50,1,40,0.18223405928059197,0.5973089990550524,0.7910958904109588,0.0005, 1 hr 12 min
resnet50,1,41,0.16027668168360584,0.6247657078177962,0.7910958904109588,0.0005, 1 hr 14 min
resnet50,1,42,0.15521536090854923,0.6092382753140306,0.797945205479452,0.0005, 1 hr 16 min
resnet50,1,43,0.1525038487665643,0.628941547278672,0.7671232876712328,0.0005, 1 hr 18 min
resnet50,1,44,0.16127360667793536,0.6229402949548748,0.7945205479452054,0.0005, 1 hr 20 min
resnet50,1,45,0.17607111428972222,0.6183014222203869,0.7842465753424657,0.0005, 1 hr 21 min
resnet50,1,46,0.12857884499264377,0.6339852916051264,0.7808219178082192,0.0005, 1 hr 23 min
resnet50,1,47,0.129240175467704,0.6144991609944056,0.7808219178082192,0.0005, 1 hr 25 min
resnet50,1,48,0.1251940138957787,0.5937865119274348,0.797945205479452,0.0005, 1 hr 27 min
resnet50,1,49,0.13437986336808347,0.6729168050909695,0.773972602739726,0.0005, 1 hr 28 min
resnet50,1,50,0.14409482974095406,0.6154168499250935,0.7808219178082192,0.0005, 1 hr 30 min
resnet50,1,51,0.1368782463119777,0.6309102765501362,0.7910958904109588,0.0005, 1 hr 32 min
resnet50,1,52,0.14545149864556964,0.6446406559584892,0.7842465753424657,0.0005, 1 hr 34 min
resnet50,1,53,0.12232787250960846,0.7090988195411962,0.7705479452054794,0.0005, 1 hr 36 min
resnet50,1,54,0.12109467103245944,0.6498060468329142,0.7876712328767123,0.0005, 1 hr 37 min
resnet50,1,55,0.14454809299674157,0.660483864888753,0.7876712328767123,0.0005, 1 hr 39 min
resnet50,1,56,0.13449396390643753,0.6367908632510328,0.7808219178082192,0.0005, 1 hr 41 min
resnet50,1,57,0.1335547123152299,0.6392941453481373,0.797945205479452,0.0005, 1 hr 43 min
resnet50,1,58,0.12224410943718939,0.6494590222631416,0.7876712328767123,0.0005, 1 hr 45 min
resnet50,1,59,0.09821731123289837,0.6811935496452737,0.7671232876712328,0.0005, 1 hr 46 min
resnet50,1,60,0.10022508540378619,0.6572979252836476,0.7842465753424657,0.00025, 1 hr 48 min
resnet50,1,61,0.11383724357820887,0.6507698362820769,0.773972602739726,0.00025, 1 hr 50 min
resnet50,1,62,0.10465460292707185,0.6719783032185411,0.7808219178082192,0.00025, 1 hr 52 min
resnet50,1,63,0.1084427366185086,0.6933178351554152,0.7671232876712328,0.00025, 1 hr 53 min
resnet50,1,64,0.12526901269675325,0.6749186532138145,0.7876712328767123,0.00025, 1 hr 55 min
resnet50,1,65,0.11388871198432128,0.673915590325447,0.7876712328767123,0.00025, 1 hr 57 min
resnet50,1,66,0.1273242649985997,0.6615353839038169,0.7773972602739726,0.00025, 1 hr 59 min
resnet50,1,67,0.0986867257453853,0.6645853338788633,0.7876712328767123,0.00025, 2 hr 01 min
resnet50,1,68,0.0927226084912028,0.6533879895936953,0.7910958904109588,0.00025, 2 hr 02 min
resnet50,1,69,0.1320929809125708,0.6587259073371756,0.8013698630136986,0.00025, 2 hr 04 min
resnet50,1,70,0.10036661776797966,0.6354101251249444,0.7945205479452054,0.00025, 2 hr 06 min
resnet50,1,71,0.10529277026973058,0.6493279634885591,0.7945205479452054,0.00025, 2 hr 08 min
resnet50,1,72,0.10096612718164154,0.6824709368895178,0.7876712328767123,0.00025, 2 hr 10 min
resnet50,1,73,0.10260368096022647,0.6674932863001954,0.7808219178082192,0.00025, 2 hr 12 min
resnet50,1,74,0.08454838176078039,0.6753419835681784,0.7910958904109588,0.00025, 2 hr 14 min
resnet50,1,75,0.10349184292580436,0.6821507567616358,0.7773972602739726,0.00025, 2 hr 15 min
resnet50,1,76,0.10107065142480089,0.6653411796648209,0.7945205479452054,0.00025, 2 hr 17 min
resnet50,1,77,0.11436853621258948,0.7024336776708904,0.773972602739726,0.00025, 2 hr 19 min
resnet50,1,78,0.09467730552853433,0.6872206222112864,0.7808219178082192,0.00025, 2 hr 21 min
resnet50,1,79,0.10420254605778297,0.6805010693122263,0.7876712328767123,0.00025, 2 hr 23 min
resnet50,1,80,0.07659499410523878,0.7034842843470508,0.773972602739726,0.00025, 2 hr 25 min
resnet50,1,81,0.10622148919259018,0.6718306377121847,0.7876712328767123,0.00025, 2 hr 26 min
resnet50,1,82,0.09602816551284217,0.7055373814416258,0.7876712328767123,0.00025, 2 hr 28 min
resnet50,1,83,0.10051877152958141,0.6730703959522182,0.7773972602739726,0.00025, 2 hr 30 min
resnet50,1,84,0.08722336252615687,0.7105814331810768,0.7808219178082192,0.00025, 2 hr 32 min
resnet50,1,85,0.10351782345208999,0.708629041297795,0.773972602739726,0.00025, 2 hr 34 min
resnet50,1,86,0.08351987740064895,0.6893933978799272,0.7808219178082192,0.00025, 2 hr 35 min
resnet50,1,87,0.11329261163657316,0.7185236842256703,0.7705479452054794,0.00025, 2 hr 37 min
resnet50,1,88,0.10366927973702231,0.6700420838921037,0.7910958904109588,0.00025, 2 hr 39 min
resnet50,1,89,0.09421877293116034,0.6566981916150002,0.7842465753424657,0.00025, 2 hr 41 min
resnet50,1,90,0.09859689834963355,0.6770841009812812,0.7876712328767123,0.000125, 2 hr 42 min
resnet50,1,91,0.11228121861879406,0.7103758795212393,0.7808219178082192,0.000125, 2 hr 44 min
resnet50,1,92,0.08503391617037707,0.691790759563446,0.7910958904109588,0.000125, 2 hr 46 min
resnet50,1,93,0.08100890796711517,0.7118539857129528,0.7842465753424657,0.000125, 2 hr 48 min
resnet50,1,94,0.09686255908447274,0.6781361564381482,0.7808219178082192,0.000125, 2 hr 50 min
resnet50,1,95,0.08477988931882023,0.716517567430457,0.7910958904109588,0.000125, 2 hr 51 min
resnet50,1,96,0.08773101804210393,0.6863402818163781,0.7910958904109588,0.000125, 2 hr 53 min
resnet50,1,97,0.08835302403620385,0.7051865619747606,0.7842465753424657,0.000125, 2 hr 55 min
resnet50,1,98,0.07730303388808418,0.7213523236856069,0.773972602739726,0.000125, 2 hr 57 min
resnet50,1,99,0.07729623535480111,0.7281301768675242,0.773972602739726,0.000125, 2 hr 59 min
resnet50,1,100,0.10017257429371576,0.6678544899372205,0.7910958904109588,0.000125, 3 hr 00 min
resnet50,1,101,0.09442082399846147,0.6867765020834257,0.7876712328767123,0.000125, 3 hr 02 min
resnet50,1,102,0.10709877905671689,0.6768039561910172,0.7842465753424657,0.000125, 3 hr 04 min
resnet50,1,103,0.07339499018159036,0.703819619772369,0.7705479452054794,0.000125, 3 hr 06 min
resnet50,1,104,0.09689531669084606,0.7007484813667324,0.7842465753424657,0.000125, 3 hr 07 min
resnet50,1,105,0.08218605504271298,0.7144530138944927,0.7808219178082192,0.000125, 3 hr 09 min
resnet50,1,106,0.10333096113839374,0.7012854007213083,0.7773972602739726,0.000125, 3 hr 11 min
resnet50,1,107,0.08364722775735058,0.691027186504782,0.7910958904109588,0.000125, 3 hr 13 min
resnet50,1,108,0.07694198819189113,0.7174383124260053,0.7876712328767123,0.000125, 3 hr 15 min
resnet50,1,109,0.07410673545953286,0.7009761484518443,0.7876712328767123,0.000125, 3 hr 16 min
resnet50,1,110,0.06867380603956051,0.7026198189960767,0.7773972602739726,0.000125, 3 hr 18 min
resnet50,1,111,0.0819516225162366,0.6906712398137131,0.7773972602739726,0.000125, 3 hr 20 min
resnet50,1,112,0.08409228991285414,0.7244148372787319,0.7705479452054794,0.000125, 3 hr 22 min
resnet50,1,113,0.08422099895487528,0.6938683157914305,0.7842465753424657,0.000125, 3 hr 24 min
resnet50,1,114,0.08003493064430905,0.6969864986938973,0.7945205479452054,0.000125, 3 hr 25 min
resnet50,1,115,0.07719450710349328,0.6977766278671892,0.7945205479452054,0.000125, 3 hr 27 min
resnet50,1,116,0.08506415035943361,0.6864536834293848,0.797945205479452,0.000125, 3 hr 29 min
resnet50,1,117,0.08867086947220078,0.6815448338038301,0.7842465753424657,0.000125, 3 hr 31 min
resnet50,1,118,0.08873015471410342,0.698413664755756,0.7808219178082192,0.000125, 3 hr 32 min
resnet50,1,119,0.08039464578991797,0.7377619101372483,0.7808219178082192,0.000125, 3 hr 34 min
