model,fold,epoch,train_loss,val_loss,val_acc,lr,elapsed
swin_tiny_patch4_window7_224,1,0,1.1054018814164681,1.0431275518789684,0.4280821917808219,0.001, 0 hr 01 min
swin_tiny_patch4_window7_224,1,1,0.8723651514544507,0.7915788962416452,0.6061643835616438,0.001, 0 hr 03 min
swin_tiny_patch4_window7_224,1,2,0.7454457769578107,0.7369235935684753,0.6335616438356164,0.001, 0 hr 05 min
swin_tiny_patch4_window7_224,1,3,0.6522071143588283,0.6568937497596218,0.6712328767123288,0.001, 0 hr 07 min
swin_tiny_patch4_window7_224,1,4,0.6138471165951741,0.5764164195893562,0.708904109589041,0.001, 0 hr 09 min
swin_tiny_patch4_window7_224,1,5,0.5610782083012004,0.5179277021590978,0.7636986301369862,0.001, 0 hr 11 min
swin_tiny_patch4_window7_224,1,6,0.5633574009964906,0.5007249568014929,0.773972602739726,0.001, 0 hr 13 min
swin_tiny_patch4_window7_224,1,7,0.5377511434800635,0.6205600057154486,0.7054794520547945,0.001, 0 hr 15 min
swin_tiny_patch4_window7_224,1,8,0.476269570082554,0.45032654988439114,0.8013698630136986,0.001, 0 hr 17 min
swin_tiny_patch4_window7_224,1,9,0.4326781232469583,0.5244517693780872,0.7671232876712328,0.001, 0 hr 19 min
swin_tiny_patch4_window7_224,1,10,0.46513720274994813,0.5124128387398916,0.7397260273972602,0.001, 0 hr 21 min
swin_tiny_patch4_window7_224,1,11,0.45850137390292256,0.45574862744710215,0.7945205479452054,0.001, 0 hr 23 min
swin_tiny_patch4_window7_224,1,12,0.41801260934878826,0.4784759726018122,0.7945205479452054,0.001, 0 hr 25 min
swin_tiny_patch4_window7_224,1,13,0.40608363663178143,0.5294475194117795,0.7773972602739726,0.001, 0 hr 27 min
swin_tiny_patch4_window7_224,1,14,0.3846335617001988,0.45785280266036726,0.797945205479452,0.001, 0 hr 28 min
swin_tiny_patch4_window7_224,1,15,0.36730937507531164,0.4718710526007496,0.8013698630136986,0.001, 0 hr 30 min
swin_tiny_patch4_window7_224,1,16,0.3658996556961485,0.7353627949646891,0.732876712328767,0.001, 0 hr 32 min
swin_tiny_patch4_window7_224,1,17,0.40890345629704355,0.4566906632421768,0.8116438356164383,0.001, 0 hr 34 min
swin_tiny_patch4_window7_224,1,18,0.33596458327616746,0.417273269124227,0.8253424657534246,0.001, 0 hr 36 min
swin_tiny_patch4_window7_224,1,19,0.3563179875903887,0.4380471083807619,0.8184931506849314,0.001, 0 hr 38 min
swin_tiny_patch4_window7_224,1,20,0.4040657660991849,0.5381273241484001,0.7773972602739726,0.001, 0 hr 40 min
swin_tiny_patch4_window7_224,1,21,0.32828518408050866,0.45574693116423204,0.821917808219178,0.001, 0 hr 42 min
swin_tiny_patch4_window7_224,1,22,0.30931133267193905,0.4281854014078232,0.8390410958904109,0.001, 0 hr 44 min
swin_tiny_patch4_window7_224,1,23,0.3168940969546977,0.5536314972663579,0.7671232876712328,0.001, 0 hr 46 min
swin_tiny_patch4_window7_224,1,24,0.3115265231019949,0.5333459440567722,0.8047945205479452,0.001, 0 hr 48 min
swin_tiny_patch4_window7_224,1,25,0.29339444637298584,0.47162225658762946,0.8253424657534246,0.001, 0 hr 50 min
swin_tiny_patch4_window7_224,1,26,0.27981474453287575,0.4678066838277529,0.821917808219178,0.001, 0 hr 52 min
swin_tiny_patch4_window7_224,1,27,0.30540445838363384,0.460633419760286,0.8150684931506849,0.001, 0 hr 54 min
swin_tiny_patch4_window7_224,1,28,0.26425663058849874,0.4741445957389596,0.8116438356164383,0.001, 0 hr 55 min
swin_tiny_patch4_window7_224,1,29,0.30597617211771627,0.5286747660130671,0.7808219178082192,0.001, 0 hr 57 min
swin_tiny_patch4_window7_224,1,30,0.26851781499232347,0.44109454281526067,0.8356164383561644,0.0005, 0 hr 59 min
swin_tiny_patch4_window7_224,1,31,0.23293607545768755,0.4515377564789498,0.8116438356164383,0.0005, 1 hr 01 min
