model,fold,epoch,train_loss,val_loss,val_acc,precision,recall,f1_score,lr,elapsed
mobilenet_v3_large,0,0,1.149430875205175,1.2056944313114637,0.410958904109589,0.373719188249541,0.35369732769587525,0.31875849176704585,0.001, 0 hr 01 min
mobilenet_v3_large,0,1,0.9444288227179531,1.0204944055374354,0.5068493150684932,0.5114356884057971,0.4804010449029943,0.46601676162895106,0.001, 0 hr 03 min
mobilenet_v3_large,0,2,0.8666941641226347,0.8955504437015481,0.595890410958904,0.509121395036888,0.5223737436106521,0.49432342164709164,0.001, 0 hr 05 min
mobilenet_v3_large,0,3,0.8302456584099537,0.8525440015204965,0.6438356164383561,0.6186575646914617,0.595448142964579,0.5690585370389742,0.001, 0 hr 07 min
mobilenet_v3_large,0,4,0.7744643900527463,0.827674437875617,0.6301369863013698,0.5777301867690486,0.5537758407999597,0.5469768979943398,0.001, 0 hr 09 min
mobilenet_v3_large,0,5,0.7238698092141377,0.7994243865960264,0.6643835616438356,0.6481160177005314,0.6104003849780166,0.5952345233557008,0.001, 0 hr 11 min
mobilenet_v3_large,0,6,0.6692518248066882,0.7789288583683641,0.6643835616438356,0.650902924594785,0.6072707642780649,0.5967540054519838,0.001, 0 hr 13 min
mobilenet_v3_large,0,7,0.6787954561188497,0.7667186076510443,0.660958904109589,0.6771599314548491,0.624654601147224,0.6135043162879072,0.001, 0 hr 15 min
mobilenet_v3_large,0,8,0.6400714026500227,0.7544108180150594,0.6678082191780822,0.6595943400220133,0.608310309465611,0.5918192219679633,0.001, 0 hr 17 min
mobilenet_v3_large,0,9,0.6287264773774045,0.7256381074859671,0.6746575342465753,0.6612743256475678,0.6298576767243154,0.620902550092729,0.001, 0 hr 19 min
mobilenet_v3_large,0,10,0.6007058673662178,0.7130858506241889,0.684931506849315,0.6976205362667135,0.6358443315384681,0.6446341070239339,0.001, 0 hr 21 min
mobilenet_v3_large,0,11,0.5845516023717725,0.6901526116345027,0.6952054794520548,0.7027549710565786,0.6453497422698936,0.6547119016371526,0.001, 0 hr 23 min
mobilenet_v3_large,0,12,0.5564576056382176,0.694878536544434,0.6986301369863013,0.707052582306132,0.6531999500809225,0.6527413251112613,0.001, 0 hr 25 min
mobilenet_v3_large,0,13,0.5549166854103236,0.6796843470775917,0.7123287671232876,0.7041463417754392,0.6561096230129562,0.6639292220139082,0.001, 0 hr 26 min
mobilenet_v3_large,0,14,0.5145683035318432,0.6883434959470409,0.7191780821917808,0.7297071349702928,0.6514707914591333,0.6631898913411518,0.001, 0 hr 28 min
mobilenet_v3_large,0,15,0.541989545556097,0.7008569975421853,0.7054794520547945,0.7345480180398275,0.6517834799216192,0.663422131147541,0.001, 0 hr 30 min
