model,fold,epoch,train_loss,val_loss,val_acc,precision,recall,f1_score,lr,elapsed
resnet50,0,0,1.1734146675326793,1.0196588766084957,0.5102739726027397,0.41170634920634924,0.35440597114494365,0.34959434491040886,0.001, 0 hr 01 min
resnet50,0,1,0.9916141601079523,0.993616376021137,0.5034246575342466,0.44622856924175935,0.3404475369443644,0.3264893389049609,0.001, 0 hr 03 min
resnet50,0,2,0.8756807219317031,0.8450154204891153,0.636986301369863,0.580670426065163,0.5476102793442829,0.539590137458278,0.001, 0 hr 05 min
resnet50,0,3,0.7677657358124532,0.8846130542559166,0.5787671232876712,0.7974198047419805,0.5083285717459327,0.46533715850870877,0.001, 0 hr 07 min
resnet50,0,4,0.7246499045212381,0.8725747680419111,0.5376712328767123,0.568338588852175,0.5828658320249177,0.5177618478693747,0.001, 0 hr 08 min
resnet50,0,5,0.6650337209005724,0.7179571386069468,0.6952054794520548,0.6628145806609248,0.6068371167943066,0.5884920634920636,0.001, 0 hr 10 min
resnet50,0,6,0.5866263584517614,0.6514380982477371,0.7157534246575342,0.6950329777300992,0.6485153811524119,0.6555944234902189,0.001, 0 hr 12 min
resnet50,0,7,0.5449617703585155,0.6144565511239718,0.7226027397260274,0.6989246716427828,0.6592746493413492,0.6714543098246304,0.001, 0 hr 14 min
resnet50,0,8,0.5644260626494118,0.5835717075491604,0.732876712328767,0.695655082873128,0.660651303482509,0.667389160070118,0.001, 0 hr 16 min
resnet50,0,9,0.49196823873745016,0.6602620472238488,0.7157534246575342,0.7283445049574081,0.633953499464546,0.6275807887843112,0.001, 0 hr 17 min
resnet50,0,10,0.4772505314565012,0.6244835616791085,0.7054794520547945,0.7072751322751323,0.680263081379204,0.6863807592002318,0.001, 0 hr 19 min
resnet50,0,11,0.45471943616867067,0.631686878326821,0.75,0.7723913845829379,0.6789537265179417,0.660427020515428,0.001, 0 hr 21 min
resnet50,0,12,0.42195996391415086,0.6319791133681388,0.7294520547945205,0.7553723585548738,0.6631189165207971,0.6850894211534893,0.001, 0 hr 23 min
resnet50,0,13,0.42697095507715904,0.6583872257846676,0.7294520547945205,0.750925925925926,0.6562966562058756,0.663700135276207,0.001, 0 hr 25 min
resnet50,0,14,0.43152328317769095,0.6542548714843515,0.7054794520547945,0.69984243697479,0.636176744243788,0.6416410001655903,0.001, 0 hr 26 min
resnet50,0,15,0.38583431208082536,0.6169539396076986,0.7123287671232876,0.6906820390261839,0.6555697994808154,0.6643705559146735,0.001, 0 hr 28 min
resnet50,0,16,0.3740924431019075,0.6297534785858573,0.7191780821917808,0.7232939921016935,0.6577532282419142,0.6783746190784006,0.001, 0 hr 30 min
resnet50,0,17,0.36234828499765354,0.6905684473171626,0.7397260273972602,0.743593204322281,0.6673287968391555,0.6760532931121166,0.001, 0 hr 32 min
resnet50,0,18,0.31983805552061023,0.6408748028621282,0.732876712328767,0.7027487739281759,0.7271500568123533,0.7083731507820872,0.001, 0 hr 33 min
resnet50,0,19,0.3174928361573956,0.6588354435277312,0.7534246575342465,0.7622227330191931,0.6891205323569057,0.6909116264244164,0.001, 0 hr 35 min
resnet50,0,20,0.3603871461915356,0.6971442911722888,0.7157534246575342,0.6990310356337185,0.6765710543183596,0.6661580189357967,0.001, 0 hr 37 min
resnet50,0,21,0.29540234612293,0.6316637764238331,0.7534246575342465,0.7158154951428357,0.7004484549588135,0.6916996817057008,0.001, 0 hr 39 min
resnet50,0,22,0.31936277552735653,0.6213079678685698,0.7636986301369862,0.753943032015066,0.6964948264495318,0.7111163393516335,0.001, 0 hr 41 min
resnet50,0,23,0.2724720078732323,0.7005512297969975,0.726027397260274,0.7502906976744187,0.6340584504046778,0.6545589720242577,0.001, 0 hr 42 min
resnet50,1,0,1.17097372108263,1.0583928950028876,0.40753424657534243,0.33973360655737705,0.3570475087178703,0.2908965497316779,0.001, 0 hr 01 min
resnet50,1,1,0.9799224910306317,0.9363373534320152,0.5650684931506849,0.4333907556190074,0.4694712824825201,0.4467167013959321,0.001, 0 hr 03 min
resnet50,1,2,0.872417544244185,0.9499382429743466,0.5068493150684932,0.5227255174544332,0.3733926988122004,0.3577299871067672,0.001, 0 hr 05 min
resnet50,1,3,0.8308146199954938,0.8199243304664141,0.6095890410958904,0.46990740740740744,0.5117316366074106,0.4872200772200772,0.001, 0 hr 07 min
resnet50,1,4,0.6970281701742835,0.6964382610908927,0.6746575342465753,0.6298702921489264,0.5760628875834135,0.5666944166453356,0.001, 0 hr 08 min
resnet50,1,5,0.6350616567124625,0.7020765287827139,0.6678082191780822,0.65259192839184,0.6027647752955451,0.6106964080862503,0.001, 0 hr 10 min
resnet50,1,6,0.6155233059829909,0.6937514663967368,0.6883561643835616,0.6752781454705903,0.6039797559845722,0.5964815833940459,0.001, 0 hr 12 min
resnet50,1,7,0.5899880201775629,0.6522479728884893,0.7226027397260274,0.7563775510204082,0.671566282930093,0.6710249042145594,0.001, 0 hr 14 min
resnet50,1,8,0.5119541555515175,0.591184922277111,0.7568493150684931,0.7799512987012986,0.6947700782174446,0.7010954339990214,0.001, 0 hr 16 min
resnet50,1,9,0.532953035473312,0.5593835813541935,0.7431506849315068,0.7315031611074776,0.6711552182750867,0.6867657614071079,0.001, 0 hr 17 min
resnet50,1,10,0.4845073571532581,0.5849744530573283,0.7226027397260274,0.7299457016897136,0.6696156655735434,0.6882512779122949,0.001, 0 hr 19 min
resnet50,1,11,0.5000540352942094,0.5510932729668814,0.7431506849315068,0.7440302959181677,0.6842367199899116,0.6983873075616195,0.001, 0 hr 21 min
resnet50,1,12,0.45756834162151355,0.5761702244412409,0.7534246575342465,0.754231477951455,0.6816475353762258,0.695155524579203,0.001, 0 hr 23 min
resnet50,1,13,0.4615637810956767,0.5975594820633326,0.7465753424657534,0.8052054154995332,0.6994787817784913,0.6778005588276186,0.001, 0 hr 25 min
resnet50,1,14,0.40563766884701447,0.6571799743257157,0.7020547945205479,0.7100579975579976,0.6846349618452287,0.6776213292742334,0.001, 0 hr 26 min
resnet50,1,15,0.39693443836572345,0.5422183073138538,0.7636986301369862,0.7499833499833499,0.7308561317811376,0.7308093338081929,0.001, 0 hr 28 min
