model,fold,epoch,train_loss,val_loss,val_acc,lr,elapsed
mobilenet_v3_large,1,0,1.1598576355389771,1.2059928080806994,0.4246575342465753,0.001, 0 hr 01 min
mobilenet_v3_large,1,1,0.9657971195396947,1.0044536949837044,0.4828767123287671,0.001, 0 hr 03 min
mobilenet_v3_large,1,2,0.8759500454423765,0.899993798095886,0.5582191780821918,0.001, 0 hr 05 min
mobilenet_v3_large,1,3,0.8253645455888412,0.8291695273085816,0.6198630136986301,0.001, 0 hr 07 min
mobilenet_v3_large,1,4,0.8054302558366833,0.7677352832604761,0.6643835616438356,0.001, 0 hr 09 min
mobilenet_v3_large,1,5,0.7454543101429427,0.7417121778612268,0.6815068493150684,0.001, 0 hr 11 min
mobilenet_v3_large,1,6,0.7098884759542768,0.7088207749471273,0.6883561643835616,0.001, 0 hr 13 min
mobilenet_v3_large,1,7,0.6809452021582444,0.6914051269015221,0.6883561643835616,0.001, 0 hr 15 min
mobilenet_v3_large,1,8,0.6463660173661719,0.6789733857324679,0.6986301369863013,0.001, 0 hr 17 min
mobilenet_v3_large,1,9,0.6412418284641315,0.6599794924259186,0.6952054794520548,0.001, 0 hr 19 min
mobilenet_v3_large,1,10,0.5946949683801299,0.6552495805368032,0.7226027397260274,0.001, 0 hr 21 min
mobilenet_v3_large,1,11,0.5854730750869783,0.650153640198381,0.7157534246575342,0.001, 0 hr 23 min
mobilenet_v3_large,1,12,0.5798520336335309,0.6408884847817355,0.708904109589041,0.001, 0 hr 25 min
mobilenet_v3_large,1,13,0.5444180573260835,0.6349362971848005,0.7191780821917808,0.001, 0 hr 27 min
mobilenet_v3_large,1,14,0.5352295852526063,0.623860090970993,0.726027397260274,0.001, 0 hr 28 min
mobilenet_v3_large,1,15,0.5268542263640866,0.6098065574283469,0.7157534246575342,0.001, 0 hr 30 min
mobilenet_v3_large,1,16,0.5111976181488692,0.6105994612795033,0.7294520547945205,0.001, 0 hr 32 min
mobilenet_v3_large,1,17,0.4925884740547049,0.63145125545051,0.7191780821917808,0.001, 0 hr 34 min
mobilenet_v3_large,1,18,0.5082156251428465,0.6082034780554575,0.7294520547945205,0.001, 0 hr 36 min
mobilenet_v3_large,1,19,0.4942164980290785,0.6069908489103186,0.726027397260274,0.001, 0 hr 38 min
mobilenet_v3_large,1,20,0.47213478101169604,0.5953257867734726,0.7294520547945205,0.001, 0 hr 40 min
mobilenet_v3_large,1,21,0.46601113630978336,0.5864284101822604,0.7294520547945205,0.001, 0 hr 42 min
mobilenet_v3_large,1,22,0.47076077051940396,0.5945763343001065,0.726027397260274,0.001, 0 hr 44 min
mobilenet_v3_large,1,23,0.4458847284828644,0.6127790294281424,0.7226027397260274,0.001, 0 hr 46 min
mobilenet_v3_large,1,24,0.43208890946126294,0.6109574412646359,0.7363013698630136,0.001, 0 hr 48 min
mobilenet_v3_large,1,25,0.4174037377210134,0.5914875901725194,0.7431506849315068,0.001, 0 hr 50 min
mobilenet_v3_large,1,26,0.444335408681452,0.5891607634416999,0.7226027397260274,0.001, 0 hr 52 min
mobilenet_v3_large,1,27,0.40094321001752764,0.591975793854831,0.726027397260274,0.001, 0 hr 53 min
mobilenet_v3_large,1,28,0.4006090119672947,0.5878759122466388,0.732876712328767,0.001, 0 hr 55 min
mobilenet_v3_large,1,29,0.40741001643848007,0.5979420783585065,0.7294520547945205,0.001, 0 hr 57 min
mobilenet_v3_large,1,30,0.40054458712303587,0.596110612154007,0.7294520547945205,0.0005, 0 hr 59 min
mobilenet_v3_large,1,31,0.36499270735380474,0.5935917770209378,0.732876712328767,0.0005, 1 hr 01 min
mobilenet_v3_large,1,32,0.4111682538566671,0.5866802996152067,0.7294520547945205,0.0005, 1 hr 03 min
mobilenet_v3_large,1,33,0.3713970582884269,0.5764393204287307,0.7465753424657534,0.0005, 1 hr 05 min
mobilenet_v3_large,1,34,0.39009923938773733,0.5796448333214407,0.7431506849315068,0.0005, 1 hr 07 min
mobilenet_v3_large,1,35,0.39570198345593627,0.5784399382872124,0.7465753424657534,0.0005, 1 hr 09 min
mobilenet_v3_large,1,36,0.37208981593279367,0.5694661711993283,0.7431506849315068,0.0005, 1 hr 11 min
mobilenet_v3_large,1,37,0.3795378689602209,0.5807891232918386,0.7431506849315068,0.0005, 1 hr 13 min
mobilenet_v3_large,1,38,0.37298140710003896,0.5843614335745981,0.7465753424657534,0.0005, 1 hr 15 min
mobilenet_v3_large,1,39,0.3577863518772207,0.59016413211006,0.7431506849315068,0.0005, 1 hr 17 min
mobilenet_v3_large,1,40,0.3436864028033269,0.595462078713391,0.7465753424657534,0.0005, 1 hr 19 min
mobilenet_v3_large,1,41,0.35386483888001913,0.5925435844349535,0.7465753424657534,0.0005, 1 hr 21 min
mobilenet_v3_large,1,42,0.37147759871933084,0.602793008293191,0.7431506849315068,0.0005, 1 hr 22 min
mobilenet_v3_large,1,43,0.3454514288339492,0.5816543745259716,0.7431506849315068,0.0005, 1 hr 24 min
mobilenet_v3_large,1,44,0.3741818963458098,0.5778720284978004,0.7431506849315068,0.0005, 1 hr 26 min
mobilenet_v3_large,1,45,0.36429339406828,0.5773495666376532,0.7465753424657534,0.0005, 1 hr 28 min
mobilenet_v3_large,1,46,0.34347695385949295,0.5681135135970704,0.7465753424657534,0.0005, 1 hr 30 min
mobilenet_v3_large,1,47,0.33341361606581527,0.5656235115985347,0.7465753424657534,0.0005, 1 hr 32 min
mobilenet_v3_large,1,48,0.34115164377147034,0.5731221693631721,0.7397260273972602,0.0005, 1 hr 34 min
mobilenet_v3_large,1,49,0.3599287554941464,0.5879038116090918,0.7465753424657534,0.0005, 1 hr 36 min
mobilenet_v3_large,1,50,0.361817473403374,0.5905210532962459,0.7397260273972602,0.0005, 1 hr 38 min
mobilenet_v3_large,1,51,0.3304667417583547,0.5806917303229031,0.7431506849315068,0.0005, 1 hr 40 min
mobilenet_v3_large,1,52,0.339741094787745,0.5805411042824183,0.7397260273972602,0.0005, 1 hr 42 min
mobilenet_v3_large,1,53,0.3351702101240854,0.5675364499018617,0.75,0.0005, 1 hr 44 min
mobilenet_v3_large,1,54,0.3216465787570364,0.5710296665560709,0.7465753424657534,0.0005, 1 hr 46 min
mobilenet_v3_large,1,55,0.3599291759499153,0.581584112182872,0.7465753424657534,0.0005, 1 hr 48 min
mobilenet_v3_large,1,56,0.3159868988356365,0.5861201007684617,0.7431506849315068,0.0005, 1 hr 49 min
mobilenet_v3_large,1,57,0.35348202921290256,0.5751319065281789,0.75,0.0005, 1 hr 51 min
mobilenet_v3_large,1,58,0.3040576214954065,0.5694876185631099,0.7465753424657534,0.0005, 1 hr 53 min
mobilenet_v3_large,1,59,0.30760610008956024,0.5683417414149193,0.75,0.0005, 1 hr 55 min
mobilenet_v3_large,1,60,0.33045919726846557,0.577572984034068,0.7465753424657534,0.00025, 1 hr 57 min
mobilenet_v3_large,1,61,0.30962709187182236,0.5796130028081267,0.7465753424657534,0.00025, 1 hr 59 min
mobilenet_v3_large,1,62,0.3557920754723283,0.5891147877459657,0.7397260273972602,0.00025, 2 hr 01 min
mobilenet_v3_large,1,63,0.3047597418015607,0.5840936226591672,0.7397260273972602,0.00025, 2 hr 03 min
mobilenet_v3_large,1,64,0.32670392606391413,0.572473968340926,0.7431506849315068,0.00025, 2 hr 05 min
mobilenet_v3_large,1,65,0.32213574576275544,0.5672105363991162,0.7465753424657534,0.00025, 2 hr 07 min
mobilenet_v3_large,1,66,0.30608146078085186,0.5701258554034037,0.7431506849315068,0.00025, 2 hr 09 min
mobilenet_v3_large,1,67,0.3174469523419638,0.5705776752470291,0.7465753424657534,0.00025, 2 hr 11 min
mobilenet_v3_large,1,68,0.3297911783144709,0.5731553177106871,0.7431506849315068,0.00025, 2 hr 13 min
mobilenet_v3_large,1,69,0.2862814094887271,0.5793707590192965,0.7431506849315068,0.00025, 2 hr 15 min
mobilenet_v3_large,1,70,0.29836723847962243,0.5812633030422746,0.7465753424657534,0.00025, 2 hr 16 min
mobilenet_v3_large,1,71,0.29907437492593675,0.5733340493824384,0.75,0.00025, 2 hr 18 min
mobilenet_v3_large,1,72,0.28970134414956294,0.577245693398665,0.7465753424657534,0.00025, 2 hr 20 min
mobilenet_v3_large,1,73,0.3199920278250404,0.5678874680848971,0.75,0.00025, 2 hr 22 min
mobilenet_v3_large,1,74,0.3110429248584698,0.5618855168354021,0.7534246575342465,0.00025, 2 hr 24 min
mobilenet_v3_large,1,75,0.30396140900804247,0.5658253606868117,0.7568493150684931,0.00025, 2 hr 26 min
mobilenet_v3_large,1,76,0.32674578290128914,0.5606471895150942,0.7534246575342465,0.00025, 2 hr 28 min
mobilenet_v3_large,1,77,0.30075321166812097,0.5647930749883391,0.7397260273972602,0.00025, 2 hr 30 min
mobilenet_v3_large,1,78,0.2942940735765793,0.556392539037417,0.7671232876712328,0.00025, 2 hr 32 min
mobilenet_v3_large,1,79,0.27416091024108197,0.5639811389862674,0.7534246575342465,0.00025, 2 hr 34 min
mobilenet_v3_large,1,80,0.3010548762753286,0.5610848568277816,0.7568493150684931,0.00025, 2 hr 36 min
mobilenet_v3_large,1,81,0.3201604150011816,0.5591320998660506,0.7602739726027397,0.00025, 2 hr 38 min
mobilenet_v3_large,1,82,0.2789925917535381,0.5624942097761859,0.7568493150684931,0.00025, 2 hr 40 min
mobilenet_v3_large,1,83,0.27546519900596195,0.5566041375676246,0.7568493150684931,0.00025, 2 hr 42 min
mobilenet_v3_large,1,84,0.29899752523766054,0.5616838212494981,0.7602739726027397,0.00025, 2 hr 43 min
mobilenet_v3_large,1,85,0.2799042319279372,0.5587206583929388,0.7636986301369862,0.00025, 2 hr 45 min
mobilenet_v3_large,1,86,0.26683699025616625,0.5741541320330477,0.7465753424657534,0.00025, 2 hr 47 min
mobilenet_v3_large,1,87,0.28361861306710306,0.5675001591444016,0.7465753424657534,0.00025, 2 hr 49 min
mobilenet_v3_large,1,88,0.29756775169669303,0.5564501409048903,0.7671232876712328,0.00025, 2 hr 51 min
mobilenet_v3_large,1,89,0.30087175410192923,0.5649838558819196,0.7568493150684931,0.00025, 2 hr 53 min
mobilenet_v3_large,1,90,0.28830322733252856,0.5649961852659918,0.7534246575342465,0.000125, 2 hr 55 min
mobilenet_v3_large,1,91,0.28008412028075286,0.5696896691232511,0.7534246575342465,0.000125, 2 hr 57 min
mobilenet_v3_large,1,92,0.2973223466729913,0.5686780553158015,0.75,0.000125, 2 hr 59 min
mobilenet_v3_large,1,93,0.27765262398085366,0.5715868053575085,0.7465753424657534,0.000125, 3 hr 01 min
mobilenet_v3_large,1,94,0.26616110671231674,0.5700967839523537,0.7534246575342465,0.000125, 3 hr 03 min
mobilenet_v3_large,1,95,0.2915534944749186,0.5665013382900251,0.75,0.000125, 3 hr 05 min
mobilenet_v3_large,1,96,0.2888799162253801,0.5681906816077559,0.75,0.000125, 3 hr 07 min
mobilenet_v3_large,1,97,0.29340071698626735,0.5644568450850983,0.7465753424657534,0.000125, 3 hr 09 min
mobilenet_v3_large,1,98,0.29874089848841723,0.5632311012851049,0.75,0.000125, 3 hr 11 min
mobilenet_v3_large,1,99,0.2866193447629781,0.5698791669860278,0.7465753424657534,0.000125, 3 hr 12 min
