model,fold,epoch,train_loss,val_loss,val_acc,precision,recall,f1_score,lr,elapsed
deit_small_patch16_224,0,0,1.0390513759825875,0.8706443913995403,0.6095890410958904,0.6052955572692416,0.5386845081631413,0.5600215316533352,0.001, 0 hr 01 min
deit_small_patch16_224,0,1,0.7557924959280972,0.8249809942016862,0.6027397260273972,0.5920733819843728,0.5576119814280123,0.5433081756548475,0.001, 0 hr 03 min
deit_small_patch16_224,0,2,0.6061010229741043,0.7019644918507093,0.6643835616438356,0.6901710101828058,0.5847540505345719,0.6169712280232793,0.001, 0 hr 05 min
deit_small_patch16_224,0,3,0.5273658690022808,0.6166488158784501,0.7191780821917808,0.7185361441113882,0.7080524568484204,0.7102883469712473,0.001, 0 hr 07 min
deit_small_patch16_224,0,4,0.4816295950965308,0.6045787367102218,0.726027397260274,0.756969290399523,0.6959935938272839,0.7186323538369588,0.001, 0 hr 09 min
deit_small_patch16_224,0,5,0.46347180052376613,0.7256951748508297,0.6780821917808219,0.7205702793938088,0.6259958496599427,0.6420607770209826,0.001, 0 hr 11 min
deit_small_patch16_224,0,6,0.44350040138023605,0.5743994925120105,0.7123287671232876,0.7214828934892541,0.6742714036212241,0.694138401115873,0.001, 0 hr 13 min
deit_small_patch16_224,0,7,0.39661945772273344,0.5872594567194377,0.726027397260274,0.7212122683275696,0.6437371322796749,0.6725816705790297,0.001, 0 hr 15 min
deit_small_patch16_224,0,8,0.36956658048691154,0.5892442387260802,0.7363013698630136,0.7464512190318642,0.6600532056345833,0.6924107825347132,0.001, 0 hr 16 min
deit_small_patch16_224,0,9,0.33541676421278027,0.5521491071949266,0.7568493150684931,0.7667435751085371,0.7332247560727799,0.7483515465682841,0.001, 0 hr 18 min
deit_small_patch16_224,0,10,0.33308830788207155,0.7014361228028388,0.726027397260274,0.753419239520055,0.6513608175751743,0.6759253350578749,0.001, 0 hr 20 min
deit_small_patch16_224,0,11,0.326034142607783,0.6430396884679794,0.7191780821917808,0.7093101064358022,0.6228339269391177,0.6505968478508524,0.001, 0 hr 22 min
deit_small_patch16_224,0,12,0.3291918627566022,0.6058168252036996,0.7397260273972602,0.7469813414433668,0.6714221693628849,0.6993855290366084,0.001, 0 hr 24 min
deit_small_patch16_224,0,13,0.28958690694729144,0.5957343537513524,0.7397260273972602,0.7285533489096573,0.6679961541401798,0.6917387843409396,0.001, 0 hr 26 min
deit_small_patch16_224,0,14,0.28410396029765,0.5906161641421384,0.7465753424657534,0.7409639564958195,0.6836386221419858,0.7070788240801603,0.001, 0 hr 28 min
deit_small_patch16_224,0,15,0.29514448329358656,0.6127891903870726,0.7534246575342465,0.7758501676596993,0.7036360641159586,0.7277752009894867,0.001, 0 hr 30 min
deit_small_patch16_224,0,16,0.2580478056369933,0.5468843877315521,0.773972602739726,0.7831917819161075,0.7376094593384939,0.7541125016478073,0.001, 0 hr 32 min
deit_small_patch16_224,0,17,0.2425436031600948,0.5970583554000071,0.7534246575342465,0.7498618285144535,0.6717420451271074,0.7003787006677484,0.001, 0 hr 34 min
deit_small_patch16_224,0,18,0.22258881454559867,0.6945202393482809,0.7363013698630136,0.7733315295815296,0.6847822198569465,0.7093868370598192,0.001, 0 hr 35 min
deit_small_patch16_224,0,19,0.21740897922045171,0.6105495066675422,0.7671232876712328,0.7558795886775762,0.7198706677722043,0.7319868766636828,0.001, 0 hr 37 min
deit_small_patch16_224,0,20,0.23678915820408278,0.7037432539748819,0.732876712328767,0.7247523044900386,0.6703995306691967,0.6899526955917934,0.001, 0 hr 39 min
deit_small_patch16_224,0,21,0.1894119212427876,0.7217989560880073,0.7226027397260274,0.7356799060764385,0.6444627638964846,0.6738984999246193,0.001, 0 hr 41 min
deit_small_patch16_224,0,22,0.1773479054637989,0.6565314653801592,0.7465753424657534,0.7515352465331279,0.6751439257172764,0.7013965006292372,0.001, 0 hr 43 min
deit_small_patch16_224,0,23,0.18783724976967334,0.6867548100752373,0.7534246575342465,0.7449003267973857,0.6764099934203519,0.6996753246753247,0.001, 0 hr 45 min
deit_small_patch16_224,0,24,0.17953278490146343,0.6031134934866265,0.7602739726027397,0.742347467555876,0.6815607568751442,0.7058191808191808,0.001, 0 hr 47 min
deit_small_patch16_224,1,0,1.1149606624386341,0.8936297983339389,0.5753424657534246,0.5550542580797357,0.5031426885212911,0.49473627278313215,0.001, 0 hr 01 min
deit_small_patch16_224,1,1,0.7896721050974637,0.6636976220019876,0.6678082191780822,0.6071963299376724,0.5781814672811156,0.5788701378884544,0.001, 0 hr 03 min
deit_small_patch16_224,1,2,0.6404508909954022,0.5664899871773916,0.732876712328767,0.7569273020092692,0.6912156308131387,0.6579348300278532,0.001, 0 hr 05 min
deit_small_patch16_224,1,3,0.5482521424477704,0.5417098155985139,0.7465753424657534,0.7378809516704536,0.7185281533142934,0.7180790726903469,0.001, 0 hr 07 min
deit_small_patch16_224,1,4,0.5229253493153486,0.528275707200782,0.8013698630136986,0.788967446216023,0.7894144276588279,0.78173690845646,0.001, 0 hr 09 min
deit_small_patch16_224,1,5,0.4671995226149907,0.48421379882995397,0.797945205479452,0.7924337143764388,0.7408791099114851,0.7569687078676631,0.001, 0 hr 11 min
deit_small_patch16_224,1,6,0.41216126749443904,0.48948766168666213,0.7773972602739726,0.761991789082045,0.7052862032555862,0.7171040836670757,0.001, 0 hr 13 min
