model,fold,epoch,train_loss,val_loss,val_acc,precision,recall,f1_score,lr,elapsed
swin_tiny_patch4_window7_224,0,0,1.1838841541980072,1.0712505344941925,0.46083418107833163,0.6023251312868821,0.3195716443534311,0.30599477602346475,0.001, 0 hr 02 min
swin_tiny_patch4_window7_224,0,1,1.0328596370144996,0.9673218616755302,0.5401831129196337,0.567095909017827,0.48540453026778774,0.4867415237688699,0.001, 0 hr 04 min
swin_tiny_patch4_window7_224,0,2,0.9392900053991549,0.9179819584620448,0.5707019328585962,0.5964742867432298,0.5166006571612979,0.5099036593670558,0.001, 0 hr 06 min
swin_tiny_patch4_window7_224,0,3,0.8891892450750783,0.8321183151049143,0.6063072227873856,0.6660507595852423,0.521627226888978,0.5412724624802527,0.001, 0 hr 08 min
swin_tiny_patch4_window7_224,0,4,0.8264233054003904,0.7695140946554143,0.6612410986775178,0.7105017326466814,0.5660908491941452,0.5873028394073083,0.001, 0 hr 10 min
swin_tiny_patch4_window7_224,0,5,0.7818814326884909,0.7047649362443786,0.7039674465920651,0.6982421603954616,0.6263512286495709,0.652264578004663,0.001, 0 hr 12 min
swin_tiny_patch4_window7_224,0,6,0.7437767327013723,0.6758977875098329,0.6958290946083417,0.6847087337558311,0.6399158736331513,0.6573590415431806,0.001, 0 hr 14 min
swin_tiny_patch4_window7_224,0,7,0.6856430024363381,0.6662510713507418,0.7090539165818921,0.6963298569648513,0.6728469797111407,0.679856711553439,0.001, 0 hr 16 min
swin_tiny_patch4_window7_224,0,8,0.6966995706635841,0.6366831052703508,0.7212614445574771,0.7073819642417203,0.6682250306403491,0.684455294132541,0.001, 0 hr 18 min
swin_tiny_patch4_window7_224,0,9,0.6777055126483176,0.6477352585094022,0.7100712105798576,0.716976753849413,0.6512702016811411,0.6730389146421023,0.001, 0 hr 20 min
swin_tiny_patch4_window7_224,0,10,0.6609057949008922,0.6144067850627104,0.7222787385554426,0.7126023187306127,0.7037947961452768,0.7049368091066682,0.001, 0 hr 22 min
swin_tiny_patch4_window7_224,0,11,0.6303221232893508,0.5774864630805876,0.755849440488301,0.7515424226452951,0.7008864723643317,0.7172276664009954,0.001, 0 hr 24 min
swin_tiny_patch4_window7_224,0,12,0.601631896329678,0.6112079457858329,0.728382502543235,0.7318271401311842,0.6808952485943575,0.6961468367311874,0.001, 0 hr 26 min
swin_tiny_patch4_window7_224,0,13,0.6100687576213422,0.5588997493925317,0.7527975584944049,0.7526377921765017,0.6915881816264731,0.7111071853649417,0.001, 0 hr 28 min
swin_tiny_patch4_window7_224,0,14,0.5698629472772321,0.5663185835430362,0.7517802644964394,0.7471656179533164,0.7154205390404248,0.72558913244106,0.001, 0 hr 30 min
swin_tiny_patch4_window7_224,0,15,0.5897960232330121,0.6100001259652911,0.7182095625635808,0.7312250168629102,0.6536553904070768,0.6692719302124894,0.001, 0 hr 32 min
swin_tiny_patch4_window7_224,0,16,0.5709067638262364,0.5530974995325929,0.775178026449644,0.7983297699699716,0.750008228378715,0.7602374673683995,0.001, 0 hr 34 min
swin_tiny_patch4_window7_224,0,17,0.5809854611314811,0.5237445485828367,0.775178026449644,0.7691932004195443,0.7249706772947275,0.7432172689474014,0.001, 0 hr 36 min
swin_tiny_patch4_window7_224,0,18,0.5396970956456504,0.4996166701446593,0.7812817904374364,0.7568929345963433,0.7536653225991254,0.7544252484488966,0.001, 0 hr 38 min
swin_tiny_patch4_window7_224,0,19,0.5380422704581206,0.5070757186485574,0.775178026449644,0.776375471055789,0.7380799408563885,0.7519301661299598,0.001, 0 hr 40 min
swin_tiny_patch4_window7_224,0,20,0.5335619640617137,0.48269362292903367,0.7884028484231943,0.788808501562952,0.7287755746695734,0.7502796610022007,0.001, 0 hr 42 min
swin_tiny_patch4_window7_224,0,21,0.5137307566277008,0.47877368955500615,0.7985757884028484,0.8147356112659894,0.7518989321411818,0.7757816131037651,0.001, 0 hr 44 min
