model,fold,epoch,train_loss,val_loss,val_acc,precision,recall,f1_score,lr,elapsed
deit_small_patch16_224,0,0,1.2598163227881154,1.204326633484133,0.5161290322580645,nan,0.25,0.1702127659574468,0.001, 0 hr 02 min
deit_small_patch16_224,0,1,1.1643619875754079,1.1767220881677443,0.5161290322580645,nan,0.25,0.1702127659574468,0.001, 0 hr 03 min
deit_small_patch16_224,0,2,1.2068493943060599,1.1424459718888806,0.5290322580645161,nan,0.26502659574468085,0.2080896686159844,0.001, 0 hr 05 min
deit_small_patch16_224,0,3,1.1597662133555258,1.1962330956612863,0.5161290322580645,nan,0.25,0.1702127659574468,0.001, 0 hr 07 min
deit_small_patch16_224,0,4,1.1484131374666768,1.1681056637917795,0.5096774193548387,nan,0.2512632978723404,0.188859649122807,0.001, 0 hr 09 min
deit_small_patch16_224,0,5,1.1475596797081733,1.1134102652149815,0.5419354838709678,nan,0.28444148936170216,0.24784977064220184,0.001, 0 hr 11 min
deit_small_patch16_224,0,6,1.104449761298395,1.1381515418329546,0.5096774193548387,nan,0.246875,0.16880341880341881,0.001, 0 hr 13 min
deit_small_patch16_224,0,7,1.1131109676053448,1.1110293249930105,0.5032258064516129,nan,0.28543882978723406,0.25852402745995423,0.001, 0 hr 15 min
deit_small_patch16_224,0,8,1.0871798299974011,1.1098532292150682,0.5225806451612903,nan,0.2882313829787234,0.2597021250832476,0.001, 0 hr 17 min
deit_small_patch16_224,0,9,1.0742639687753492,1.0959054193189066,0.5161290322580645,nan,0.2609707446808511,0.21051416256157637,0.001, 0 hr 19 min
deit_small_patch16_224,0,10,1.0656654688619798,1.0884846102806829,0.5548387096774193,nan,0.310438829787234,0.28279953986801476,0.001, 0 hr 21 min
deit_small_patch16_224,0,11,1.0501533915919643,1.0869383504313808,0.5419354838709678,nan,0.30857712765957446,0.27956989247311825,0.001, 0 hr 23 min
deit_small_patch16_224,0,12,1.067538236033532,1.077564500993298,0.5483870967741935,nan,0.3117021276595745,0.2829238824003222,0.001, 0 hr 25 min
deit_small_patch16_224,0,13,1.0340368863075011,1.066323011152206,0.5290322580645161,nan,0.26502659574468085,0.20804152591249894,0.001, 0 hr 27 min
deit_small_patch16_224,0,14,1.0245189482165922,1.0545749472033592,0.5419354838709678,nan,0.29102393617021277,0.2593253968253968,0.001, 0 hr 29 min
deit_small_patch16_224,0,15,1.0449901849992813,1.0519984883646811,0.567741935483871,nan,0.3254654255319149,0.29704861111111114,0.001, 0 hr 31 min
deit_small_patch16_224,0,16,0.9815995324042536,1.0662864408185404,0.5290322580645161,nan,0.26063829787234044,0.19208198300779541,0.001, 0 hr 33 min
deit_small_patch16_224,0,17,0.9779653295393913,1.0341765265310965,0.5483870967741935,nan,0.29414893617021276,0.26266846361185986,0.001, 0 hr 35 min
deit_small_patch16_224,0,18,1.0117299664405084,1.0359223696493334,0.5548387096774193,nan,0.32513297872340424,0.31144191072566574,0.001, 0 hr 37 min
deit_small_patch16_224,0,19,0.9567855873415547,1.0513067437756447,0.567741935483871,nan,0.3028590425531915,0.2695837430350705,0.001, 0 hr 39 min
deit_small_patch16_224,0,20,0.9376693994768204,1.0194836547297816,0.5870967741935483,nan,0.3561170212765957,0.3388523241464418,0.001, 0 hr 41 min
deit_small_patch16_224,0,21,0.9612316785320159,0.9959341056885258,0.5870967741935483,nan,0.3495345744680851,0.33496410710033003,0.001, 0 hr 43 min
deit_small_patch16_224,0,22,0.9369619457952438,1.0100392372377458,0.5870967741935483,nan,0.3569813829787234,0.3595786963434022,0.001, 0 hr 45 min
deit_small_patch16_224,0,23,0.8925487041473389,1.00940796636766,0.6193548387096774,nan,0.4121010638297873,0.40685805422647525,0.001, 0 hr 47 min
deit_small_patch16_224,0,24,0.9013899087905883,0.9547253001120782,0.6064516129032258,nan,0.36110372340425534,0.3457217704895723,0.001, 0 hr 49 min
deit_small_patch16_224,0,25,0.8896346784407093,0.9451739172781667,0.6064516129032258,nan,0.36549202127659575,0.34841514308426075,0.001, 0 hr 51 min
deit_small_patch16_224,0,26,0.8597730044395693,0.9360192091234268,0.6064516129032258,nan,0.36988031914893615,0.35075389891930375,0.001, 0 hr 53 min
deit_small_patch16_224,0,27,0.871864834139424,0.9256311270498461,0.6064516129032258,nan,0.33763297872340425,0.31119059785385794,0.001, 0 hr 55 min
deit_small_patch16_224,0,28,0.8504910726701059,0.9518116212660267,0.5870967741935483,nan,0.39275265957446803,0.3717562134502924,0.001, 0 hr 57 min
deit_small_patch16_224,0,29,0.8595224726584649,0.9023849925687236,0.6193548387096774,nan,0.3585771276595745,0.34629315917348374,0.001, 0 hr 58 min
deit_small_patch16_224,0,30,0.7979504877521145,0.887473625521506,0.6258064516129033,nan,0.377061170212766,0.35852427030875106,0.0005, 1 hr 00 min
deit_small_patch16_224,0,31,0.7583868207470064,0.8880178236192272,0.6387096774193548,nan,0.394281914893617,0.37078642777865867,0.0005, 1 hr 02 min
deit_small_patch16_224,0,32,0.782951331523157,0.8782826700518208,0.6193548387096774,nan,0.3695478723404255,0.3527073492403138,0.0005, 1 hr 04 min
deit_small_patch16_224,0,33,0.7544311192727858,0.8771186644031156,0.632258064516129,nan,0.3736037234042553,0.35798571666066337,0.0005, 1 hr 06 min
deit_small_patch16_224,0,34,0.7985236602444803,0.8745399790425454,0.6387096774193548,nan,0.38550531914893615,0.36639630078835655,0.0005, 1 hr 08 min
deit_small_patch16_224,0,35,0.7710155844688416,0.8649104602875248,0.6516129032258065,nan,0.3961436170212766,0.37501949951251223,0.0005, 1 hr 09 min
deit_small_patch16_224,0,36,0.7671149696073224,0.8570449890628937,0.6387096774193548,nan,0.38331117021276595,0.3655137103197178,0.0005, 1 hr 11 min
